customer_id,store_id,first_name,last_name,email,active,create_date,district,city,country
397,1,JIMMY,SCHRADER,JIMMY.SCHRADER@sakilacustomer.org,1,2006-02-14 22:04:37,Krasnojarsk,Atinsk,Russian Federation
398,1,ANTONIO,MEEK,ANTONIO.MEEK@sakilacustomer.org,1,2006-02-14 22:04:37,Rio Grande do Sul,Bag,Brazil
399,1,DANNY,ISOM,DANNY.ISOM@sakilacustomer.org,1,2006-02-14 22:04:37,Punjab,Okara,Pakistan
400,2,BRYAN,HARDISON,BRYAN.HARDISON@sakilacustomer.org,1,2006-02-14 22:04:37,Texas,Dallas,United States
401,2,TONY,CARRANZA,TONY.CARRANZA@sakilacustomer.org,1,2006-02-14 22:04:37,Fukushima,Koriyama,Japan
402,1,LUIS,YANEZ,LUIS.YANEZ@sakilacustomer.org,1,2006-02-14 22:04:37,Bretagne,Brest,France
403,1,MIKE,WAY,MIKE.WAY@sakilacustomer.org,1,2006-02-14 22:04:37,Tamil Nadu,Valparai,India
404,2,STANLEY,SCROGGINS,STANLEY.SCROGGINS@sakilacustomer.org,1,2006-02-14 22:04:37,Saitama,Omiya,Japan
405,1,LEONARD,SCHOFIELD,LEONARD.SCHOFIELD@sakilacustomer.org,1,2006-02-14 22:04:37,Buenos Aires,Tandil,Argentina
406,1,NATHAN,RUNYON,NATHAN.RUNYON@sakilacustomer.org,0,2006-02-14 22:04:37,St Thomas,Charlotte Amalie,"Virgin Islands, U.S."
407,1,DALE,RATCLIFF,DALE.RATCLIFF@sakilacustomer.org,1,2006-02-14 22:04:37,North West,Rustenburg,South Africa
408,1,MANUEL,MURRELL,MANUEL.MURRELL@sakilacustomer.org,1,2006-02-14 22:04:37,Northern,Jaffna,Sri Lanka
409,2,RODNEY,MOELLER,RODNEY.MOELLER@sakilacustomer.org,1,2006-02-14 22:04:37,Bauchi & Gombe,Deba Habe,Nigeria
410,2,CURTIS,IRBY,CURTIS.IRBY@sakilacustomer.org,1,2006-02-14 22:04:37,Ontario,Richmond Hill,Canada
411,1,NORMAN,CURRIER,NORMAN.CURRIER@sakilacustomer.org,1,2006-02-14 22:04:37,West Java,Cianjur,Indonesia
412,2,ALLEN,BUTTERFIELD,ALLEN.BUTTERFIELD@sakilacustomer.org,1,2006-02-14 22:04:37,Punjab,Hoshiarpur,India
413,2,MARVIN,YEE,MARVIN.YEE@sakilacustomer.org,1,2006-02-14 22:04:37,West Bengali,Berhampore (Baharampur),India
414,1,VINCENT,RALSTON,VINCENT.RALSTON@sakilacustomer.org,1,2006-02-14 22:04:37,Guanajuato,Allende,Mexico
415,1,GLENN,PULLEN,GLENN.PULLEN@sakilacustomer.org,1,2006-02-14 22:04:37,Utrecht,Amersfoort,Netherlands
416,2,JEFFERY,PINSON,JEFFERY.PINSON@sakilacustomer.org,1,2006-02-14 22:04:37,Sind,Dadu,Pakistan
417,1,TRAVIS,ESTEP,TRAVIS.ESTEP@sakilacustomer.org,1,2006-02-14 22:04:37,al-Sharqiya,al-Qatif,Saudi Arabia
418,2,JEFF,EAST,JEFF.EAST@sakilacustomer.org,1,2006-02-14 22:04:37,Puerto Plata,San Felipe de Puerto Plata,Dominican Republic
419,1,CHAD,CARBONE,CHAD.CARBONE@sakilacustomer.org,1,2006-02-14 22:04:37,Bihar,Katihar,India
420,1,JACOB,LANCE,JACOB.LANCE@sakilacustomer.org,1,2006-02-14 22:04:37,California,El Monte,United States
421,1,LEE,HAWKS,LEE.HAWKS@sakilacustomer.org,1,2006-02-14 22:04:37,Tamil Nadu,Pudukkottai,India
422,1,MELVIN,ELLINGTON,MELVIN.ELLINGTON@sakilacustomer.org,1,2006-02-14 22:04:37,Hubei,Laohekou,China
423,2,ALFRED,CASILLAS,ALFRED.CASILLAS@sakilacustomer.org,1,2006-02-14 22:04:37,Sawhaj,Sawhaj,Egypt
424,2,KYLE,SPURLOCK,KYLE.SPURLOCK@sakilacustomer.org,1,2006-02-14 22:04:37,Guangdong,Shanwei,China
425,2,FRANCIS,SIKES,FRANCIS.SIKES@sakilacustomer.org,1,2006-02-14 22:04:37,Oaxaca,San Juan Bautista Tuxtepec,Mexico
426,1,BRADLEY,MOTLEY,BRADLEY.MOTLEY@sakilacustomer.org,1,2006-02-14 22:04:37,Jharkhand,Purnea (Purnia),India
427,2,JESUS,MCCARTNEY,JESUS.MCCARTNEY@sakilacustomer.org,1,2006-02-14 22:04:37,So Paulo,Guaruj,Brazil
428,2,HERBERT,KRUGER,HERBERT.KRUGER@sakilacustomer.org,1,2006-02-14 22:04:37,Komi,Syktyvkar,Russian Federation
429,2,FREDERICK,ISBELL,FREDERICK.ISBELL@sakilacustomer.org,1,2006-02-14 22:04:37,Okayama,Tsuyama,Japan
430,1,RAY,HOULE,RAY.HOULE@sakilacustomer.org,1,2006-02-14 22:04:37,Nizni Novgorod,Dzerzinsk,Russian Federation
431,2,JOEL,FRANCISCO,JOEL.FRANCISCO@sakilacustomer.org,1,2006-02-14 22:04:37,Chuquisaca,Sucre,Bolivia
432,1,EDWIN,BURK,EDWIN.BURK@sakilacustomer.org,1,2006-02-14 22:04:37,KwaZulu-Natal,Newcastle,South Africa
433,1,DON,BONE,DON.BONE@sakilacustomer.org,1,2006-02-14 22:04:37,Nampula,Naala-Porto,Mozambique
434,1,EDDIE,TOMLIN,EDDIE.TOMLIN@sakilacustomer.org,1,2006-02-14 22:04:37,Northern Mindanao,Ozamis,Philippines
435,2,RICKY,SHELBY,RICKY.SHELBY@sakilacustomer.org,1,2006-02-14 22:04:37,Shandong,Junan,China
436,1,TROY,QUIGLEY,TROY.QUIGLEY@sakilacustomer.org,1,2006-02-14 22:04:37,British Colombia,Vancouver,Canada
437,2,RANDALL,NEUMANN,RANDALL.NEUMANN@sakilacustomer.org,1,2006-02-14 22:04:37,La Romana,La Romana,Dominican Republic
438,1,BARRY,LOVELACE,BARRY.LOVELACE@sakilacustomer.org,1,2006-02-14 22:04:37,Copperbelt,Kitwe,Zambia
439,2,ALEXANDER,FENNELL,ALEXANDER.FENNELL@sakilacustomer.org,1,2006-02-14 22:04:37,Lombardia,Bergamo,Italy
440,1,BERNARD,COLBY,BERNARD.COLBY@sakilacustomer.org,1,2006-02-14 22:04:37,Maharashtra,Dhule (Dhulia),India
441,1,MARIO,CHEATHAM,MARIO.CHEATHAM@sakilacustomer.org,1,2006-02-14 22:04:37,Batna,Batna,Algeria
442,1,LEROY,BUSTAMANTE,LEROY.BUSTAMANTE@sakilacustomer.org,1,2006-02-14 22:04:37,Inner Mongolia,Tongliao,China
443,2,FRANCISCO,SKIDMORE,FRANCISCO.SKIDMORE@sakilacustomer.org,1,2006-02-14 22:04:37,Rio Grande do Sul,So Leopoldo,Brazil
444,2,MARCUS,HIDALGO,MARCUS.HIDALGO@sakilacustomer.org,1,2006-02-14 22:04:37,Tartumaa,Tartu,Estonia
445,1,MICHEAL,FORMAN,MICHEAL.FORMAN@sakilacustomer.org,1,2006-02-14 22:04:37,Buenos Aires,Escobar,Argentina
446,2,THEODORE,CULP,THEODORE.CULP@sakilacustomer.org,0,2006-02-14 22:04:37,West Bengali,Uluberia,India
447,1,CLIFFORD,BOWENS,CLIFFORD.BOWENS@sakilacustomer.org,1,2006-02-14 22:04:37,Tatarstan,Nabereznyje Telny,Russian Federation
448,1,MIGUEL,BETANCOURT,MIGUEL.BETANCOURT@sakilacustomer.org,1,2006-02-14 22:04:37,Baijeri,Erlangen,Germany
449,2,OSCAR,AQUINO,OSCAR.AQUINO@sakilacustomer.org,1,2006-02-14 22:04:37,Kerman,Sirjan,Iran
450,1,JAY,ROBB,JAY.ROBB@sakilacustomer.org,1,2006-02-14 22:04:37,Central Java,Surakarta,Indonesia
451,1,JIM,REA,JIM.REA@sakilacustomer.org,1,2006-02-14 22:04:37,Sinaloa,El Fuerte,Mexico
452,1,TOM,MILNER,TOM.MILNER@sakilacustomer.org,1,2006-02-14 22:04:37,Abu Dhabi,Abu Dhabi,United Arab Emirates
453,1,CALVIN,MARTEL,CALVIN.MARTEL@sakilacustomer.org,1,2006-02-14 22:04:37,Zulia,Maracabo,Venezuela
454,2,ALEX,GRESHAM,ALEX.GRESHAM@sakilacustomer.org,1,2006-02-14 22:04:37,Michoacn de Ocampo,Uruapan,Mexico
455,2,JON,WILES,JON.WILES@sakilacustomer.org,1,2006-02-14 22:04:37,La Paz,El Alto,Bolivia
456,2,RONNIE,RICKETTS,RONNIE.RICKETTS@sakilacustomer.org,1,2006-02-14 22:04:37,Ziguinchor,Ziguinchor,Senegal
457,2,BILL,GAVIN,BILL.GAVIN@sakilacustomer.org,1,2006-02-14 22:04:37,Illinois,Rockford,United States
458,1,LLOYD,DOWD,LLOYD.DOWD@sakilacustomer.org,1,2006-02-14 22:04:37,Central Java,Tegal,Indonesia
459,1,TOMMY,COLLAZO,TOMMY.COLLAZO@sakilacustomer.org,1,2006-02-14 22:04:37,Esfahan,Qomsheh,Iran
460,1,LEON,BOSTIC,LEON.BOSTIC@sakilacustomer.org,1,2006-02-14 22:04:37,Caquet,Florencia,Colombia
461,1,DEREK,BLAKELY,DEREK.BLAKELY@sakilacustomer.org,1,2006-02-14 22:04:37,Northern Mindanao,Gingoog,Philippines
462,2,WARREN,SHERROD,WARREN.SHERROD@sakilacustomer.org,1,2006-02-14 22:04:37,Irkutsk,Usolje-Sibirskoje,Russian Federation
463,2,DARRELL,POWER,DARRELL.POWER@sakilacustomer.org,1,2006-02-14 22:04:37,Nova Scotia,Halifax,Canada
464,1,JEROME,KENYON,JEROME.KENYON@sakilacustomer.org,1,2006-02-14 22:04:37,OHiggins,Rancagua,Chile
465,1,FLOYD,GANDY,FLOYD.GANDY@sakilacustomer.org,1,2006-02-14 22:04:37,Jalisco,Zapopan,Mexico
466,1,LEO,EBERT,LEO.EBERT@sakilacustomer.org,1,2006-02-14 22:04:37,Shandong,Dongying,China
467,2,ALVIN,DELOACH,ALVIN.DELOACH@sakilacustomer.org,1,2006-02-14 22:04:37,Chihuahua,Cuauhtmoc,Mexico
468,1,TIM,CARY,TIM.CARY@sakilacustomer.org,1,2006-02-14 22:04:37,Karnataka,Bijapur,India
469,2,WESLEY,BULL,WESLEY.BULL@sakilacustomer.org,1,2006-02-14 22:04:37,Galicia,Ourense (Orense),Spain
470,1,GORDON,ALLARD,GORDON.ALLARD@sakilacustomer.org,1,2006-02-14 22:04:37,Hodeida,Hodeida,Yemen
471,1,DEAN,SAUER,DEAN.SAUER@sakilacustomer.org,1,2006-02-14 22:04:37,Gauteng,Johannesburg,South Africa
472,1,GREG,ROBINS,GREG.ROBINS@sakilacustomer.org,1,2006-02-14 22:04:37,Nam Ha,Nam Dinh,Vietnam
473,2,JORGE,OLIVARES,JORGE.OLIVARES@sakilacustomer.org,1,2006-02-14 22:04:37,Aceh,Lhokseumawe,Indonesia
474,2,DUSTIN,GILLETTE,DUSTIN.GILLETTE@sakilacustomer.org,1,2006-02-14 22:04:37,Drenthe,Emmen,Netherlands
475,2,PEDRO,CHESTNUT,PEDRO.CHESTNUT@sakilacustomer.org,1,2006-02-14 22:04:37,Sumy,ostka,Ukraine
476,1,DERRICK,BOURQUE,DERRICK.BOURQUE@sakilacustomer.org,1,2006-02-14 22:04:37,Qubec,Gatineau,Canada
477,1,DAN,PAINE,DAN.PAINE@sakilacustomer.org,1,2006-02-14 22:04:37,England,Stockport,United Kingdom
478,1,LEWIS,LYMAN,LEWIS.LYMAN@sakilacustomer.org,1,2006-02-14 22:04:37,Ha Darom,Ashqelon,Israel
479,1,ZACHARY,HITE,ZACHARY.HITE@sakilacustomer.org,1,2006-02-14 22:04:37,Ohio,Akron,United States
480,1,COREY,HAUSER,COREY.HAUSER@sakilacustomer.org,1,2006-02-14 22:04:37,Gaziantep,Gaziantep,Turkey
481,1,HERMAN,DEVORE,HERMAN.DEVORE@sakilacustomer.org,1,2006-02-14 22:04:37,Mwanza,Mwanza,Tanzania
482,1,MAURICE,CRAWLEY,MAURICE.CRAWLEY@sakilacustomer.org,0,2006-02-14 22:04:37,Veracruz,Coatzacoalcos,Mexico
483,2,VERNON,CHAPA,VERNON.CHAPA@sakilacustomer.org,1,2006-02-14 22:04:37,Denizli,Denizli,Turkey
484,1,ROBERTO,VU,ROBERTO.VU@sakilacustomer.org,1,2006-02-14 22:04:37,Ningxia,Yinchuan,China
485,1,CLYDE,TOBIAS,CLYDE.TOBIAS@sakilacustomer.org,1,2006-02-14 22:04:37,Guangdong,Shaoguan,China
486,1,GLEN,TALBERT,GLEN.TALBERT@sakilacustomer.org,1,2006-02-14 22:04:37,Coahuila de Zaragoza,Acua,Mexico
487,2,HECTOR,POINDEXTER,HECTOR.POINDEXTER@sakilacustomer.org,1,2006-02-14 22:04:37,Stavropol,Pjatigorsk,Russian Federation
488,2,SHANE,MILLARD,SHANE.MILLARD@sakilacustomer.org,1,2006-02-14 22:04:37,Baja California Sur,La Paz,Mexico
489,1,RICARDO,MEADOR,RICARDO.MEADOR@sakilacustomer.org,1,2006-02-14 22:04:37,Okayama,Okayama,Japan
490,1,SAM,MCDUFFIE,SAM.MCDUFFIE@sakilacustomer.org,1,2006-02-14 22:04:37,Boyac,Sogamoso,Colombia
491,2,RICK,MATTOX,RICK.MATTOX@sakilacustomer.org,1,2006-02-14 22:04:37,al-Daqahliya,Mit Ghamr,Egypt
492,2,LESTER,KRAUS,LESTER.KRAUS@sakilacustomer.org,1,2006-02-14 22:04:37,West Bengali,Kanchrapara,India
493,1,BRENT,HARKINS,BRENT.HARKINS@sakilacustomer.org,1,2006-02-14 22:04:37,Istanbul,Sultanbeyli,Turkey
494,2,RAMON,CHOATE,RAMON.CHOATE@sakilacustomer.org,1,2006-02-14 22:04:37,Chimborazo,Robamba,Ecuador
495,2,CHARLIE,BESS,CHARLIE.BESS@sakilacustomer.org,1,2006-02-14 22:04:37,Gansu,Baiyin,China
496,2,TYLER,WREN,TYLER.WREN@sakilacustomer.org,1,2006-02-14 22:04:37,Shandong,Rizhao,China
497,2,GILBERT,SLEDGE,GILBERT.SLEDGE@sakilacustomer.org,1,2006-02-14 22:04:37,England,York,United Kingdom
498,1,GENE,SANBORN,GENE.SANBORN@sakilacustomer.org,1,2006-02-14 22:04:37,Zufar,Salala,Oman
499,2,MARC,OUTLAW,MARC.OUTLAW@sakilacustomer.org,1,2006-02-14 22:04:37,Apulia,Brindisi,Italy
500,1,REGINALD,KINDER,REGINALD.KINDER@sakilacustomer.org,1,2006-02-14 22:04:37,East Java,Madiun,Indonesia
501,1,RUBEN,GEARY,RUBEN.GEARY@sakilacustomer.org,1,2006-02-14 22:04:37,Lubelskie,Lublin,Poland
502,1,BRETT,CORNWELL,BRETT.CORNWELL@sakilacustomer.org,1,2006-02-14 22:04:37,West Bengali,Siliguri (Shiliguri),India
503,1,ANGEL,BARCLAY,ANGEL.BARCLAY@sakilacustomer.org,1,2006-02-14 22:04:37,Nagano,Ueda,Japan
504,1,NATHANIEL,ADAM,NATHANIEL.ADAM@sakilacustomer.org,1,2006-02-14 22:04:37,Illinois,Joliet,United States
505,1,RAFAEL,ABNEY,RAFAEL.ABNEY@sakilacustomer.org,1,2006-02-14 22:04:37,Central Luzon,Talavera,Philippines
506,2,LESLIE,SEWARD,LESLIE.SEWARD@sakilacustomer.org,1,2006-02-14 22:04:37,Kalimantan Barat,Pontianak,Indonesia
507,2,EDGAR,RHOADS,EDGAR.RHOADS@sakilacustomer.org,1,2006-02-14 22:04:37,Eskisehir,Eskisehir,Turkey
508,2,MILTON,HOWLAND,MILTON.HOWLAND@sakilacustomer.org,1,2006-02-14 22:04:37,Andhra Pradesh,Vijayawada,India
509,1,RAUL,FORTIER,RAUL.FORTIER@sakilacustomer.org,1,2006-02-14 22:04:37,Bihar,Chapra,India
510,2,BEN,EASTER,BEN.EASTER@sakilacustomer.org,0,2006-02-14 22:04:37,Volgograd,Kamyin,Russian Federation
511,1,CHESTER,BENNER,CHESTER.BENNER@sakilacustomer.org,1,2006-02-14 22:04:37,Heilongjiang,Suihua,China
512,1,CECIL,VINES,CECIL.VINES@sakilacustomer.org,1,2006-02-14 22:04:37,Ontario,London,United Kingdom
513,2,DUANE,TUBBS,DUANE.TUBBS@sakilacustomer.org,1,2006-02-14 22:04:37,,Yangor,Nauru
514,2,FRANKLIN,TROUTMAN,FRANKLIN.TROUTMAN@sakilacustomer.org,1,2006-02-14 22:04:37,Hubei,Zaoyang,China
515,1,ANDRE,RAPP,ANDRE.RAPP@sakilacustomer.org,1,2006-02-14 22:04:37,Coquimbo,Coquimbo,Chile
516,2,ELMER,NOE,ELMER.NOE@sakilacustomer.org,1,2006-02-14 22:04:37,Battambang,Battambang,Cambodia
517,2,BRAD,MCCURDY,BRAD.MCCURDY@sakilacustomer.org,1,2006-02-14 22:04:37,Taipei,Chungho,Taiwan
518,1,GABRIEL,HARDER,GABRIEL.HARDER@sakilacustomer.org,1,2006-02-14 22:04:37,Sivas,Sivas,Turkey
519,2,RON,DELUCA,RON.DELUCA@sakilacustomer.org,1,2006-02-14 22:04:37,Gumma,Isesaki,Japan
520,2,MITCHELL,WESTMORELAND,MITCHELL.WESTMORELAND@sakilacustomer.org,1,2006-02-14 22:04:37,Khanh Hoa,Nha Trang,Vietnam
521,2,ROLAND,SOUTH,ROLAND.SOUTH@sakilacustomer.org,1,2006-02-14 22:04:37,Liaoning,Yingkou,China
522,2,ARNOLD,HAVENS,ARNOLD.HAVENS@sakilacustomer.org,1,2006-02-14 22:04:37,Southern Tagalog,Santa Rosa,Philippines
523,1,HARVEY,GUAJARDO,HARVEY.GUAJARDO@sakilacustomer.org,1,2006-02-14 22:04:37,Nghe An,Vinh,Vietnam
524,1,JARED,ELY,JARED.ELY@sakilacustomer.org,1,2006-02-14 22:04:37,West Java,Purwakarta,Indonesia
525,2,ADRIAN,CLARY,ADRIAN.CLARY@sakilacustomer.org,1,2006-02-14 22:04:37,Friuli-Venezia Giuli,Udine,Italy
526,2,KARL,SEAL,KARL.SEAL@sakilacustomer.org,1,2006-02-14 22:04:37,Florida,Cape Coral,United States
527,1,CORY,MEEHAN,CORY.MEEHAN@sakilacustomer.org,1,2006-02-14 22:04:37,Mogiljov,Mogiljov,Belarus
528,1,CLAUDE,HERZOG,CLAUDE.HERZOG@sakilacustomer.org,1,2006-02-14 22:04:37,Benguela,Benguela,Angola
529,2,ERIK,GUILLEN,ERIK.GUILLEN@sakilacustomer.org,1,2006-02-14 22:04:37,Andhra Pradesh,Bhimavaram,India
530,2,DARRYL,ASHCRAFT,DARRYL.ASHCRAFT@sakilacustomer.org,1,2006-02-14 22:04:37,Buenos Aires,Ezeiza,Argentina
531,2,JAMIE,WAUGH,JAMIE.WAUGH@sakilacustomer.org,1,2006-02-14 22:04:37,Mie,Kuwana,Japan
532,2,NEIL,RENNER,NEIL.RENNER@sakilacustomer.org,1,2006-02-14 22:04:37,Khanh Hoa,Cam Ranh,Vietnam
533,1,JESSIE,MILAM,JESSIE.MILAM@sakilacustomer.org,1,2006-02-14 22:04:37,Shandong,Binzhou,China
534,1,CHRISTIAN,JUNG,CHRISTIAN.JUNG@sakilacustomer.org,0,2006-02-14 22:04:37,Uttar Pradesh,Amroha,India
535,1,JAVIER,ELROD,JAVIER.ELROD@sakilacustomer.org,1,2006-02-14 22:04:37,Chari-Baguirmi,NDjamna,Chad
536,2,FERNANDO,CHURCHILL,FERNANDO.CHURCHILL@sakilacustomer.org,1,2006-02-14 22:04:37,Kang-won,Tonghae,South Korea
537,2,CLINTON,BUFORD,CLINTON.BUFORD@sakilacustomer.org,1,2006-02-14 22:04:37,Colorado,Aurora,United States
538,2,TED,BREAUX,TED.BREAUX@sakilacustomer.org,1,2006-02-14 22:04:37,Jilin,Baicheng,China
539,1,MATHEW,BOLIN,MATHEW.BOLIN@sakilacustomer.org,1,2006-02-14 22:04:37,Carabobo,Valencia,Venezuela
540,1,TYRONE,ASHER,TYRONE.ASHER@sakilacustomer.org,1,2006-02-14 22:04:37,Ruse,Ruse,Bulgaria
541,2,DARREN,WINDHAM,DARREN.WINDHAM@sakilacustomer.org,1,2006-02-14 22:04:37,Toscana,Livorno,Italy
542,2,LONNIE,TIRADO,LONNIE.TIRADO@sakilacustomer.org,1,2006-02-14 22:04:37,Sumatera Selatan,Pangkal Pinang,Indonesia
543,1,LANCE,PEMBERTON,LANCE.PEMBERTON@sakilacustomer.org,1,2006-02-14 22:04:37,Tadla-Azilal,Beni-Mellal,Morocco
544,2,CODY,NOLEN,CODY.NOLEN@sakilacustomer.org,1,2006-02-14 22:04:37,So Paulo,So Bernardo do Campo,Brazil
545,2,JULIO,NOLAND,JULIO.NOLAND@sakilacustomer.org,1,2006-02-14 22:04:37,Sumy,Konotop,Ukraine
546,1,KELLY,KNOTT,KELLY.KNOTT@sakilacustomer.org,1,2006-02-14 22:04:37,Hainan,Sanya,China
547,1,KURT,EMMONS,KURT.EMMONS@sakilacustomer.org,1,2006-02-14 22:04:37,Ishikawa,Kanazawa,Japan
548,1,ALLAN,CORNISH,ALLAN.CORNISH@sakilacustomer.org,1,2006-02-14 22:04:37,Central Luzon,Tarlac,Philippines
549,1,NELSON,CHRISTENSON,NELSON.CHRISTENSON@sakilacustomer.org,1,2006-02-14 22:04:37,Galicia,Santiago de Compostela,Spain
550,2,GUY,BROWNLEE,GUY.BROWNLEE@sakilacustomer.org,1,2006-02-14 22:04:37,Zhejiang,Zhoushan,China
551,2,CLAYTON,BARBEE,CLAYTON.BARBEE@sakilacustomer.org,1,2006-02-14 22:04:37,Rio Grande do Sul,Alvorada,Brazil
552,2,HUGH,WALDROP,HUGH.WALDROP@sakilacustomer.org,1,2006-02-14 22:04:37,Zhejiang,Haining,China
553,1,MAX,PITT,MAX.PITT@sakilacustomer.org,1,2006-02-14 22:04:37,Vojvodina,Novi Sad,Yugoslavia
554,1,DWAYNE,OLVERA,DWAYNE.OLVERA@sakilacustomer.org,1,2006-02-14 22:04:37,Gujarat,Rajkot,India
555,1,DWIGHT,LOMBARDI,DWIGHT.LOMBARDI@sakilacustomer.org,1,2006-02-14 22:04:37,KwaZulu-Natal,Chatsworth,South Africa
556,2,ARMANDO,GRUBER,ARMANDO.GRUBER@sakilacustomer.org,1,2006-02-14 22:04:37,England,Southport,United Kingdom
557,1,FELIX,GAFFNEY,FELIX.GAFFNEY@sakilacustomer.org,1,2006-02-14 22:04:37,Vilna,Vilnius,Lithuania
558,1,JIMMIE,EGGLESTON,JIMMIE.EGGLESTON@sakilacustomer.org,0,2006-02-14 22:04:37,Dolnoslaskie,Wroclaw,Poland
559,2,EVERETT,BANDA,EVERETT.BANDA@sakilacustomer.org,1,2006-02-14 22:04:37,al-Sharqiya,Bilbays,Egypt
560,1,JORDAN,ARCHULETA,JORDAN.ARCHULETA@sakilacustomer.org,1,2006-02-14 22:04:37,Buenos Aires,Avellaneda,Argentina
561,2,IAN,STILL,IAN.STILL@sakilacustomer.org,1,2006-02-14 22:04:37,Texas,Garland,United States
562,1,WALLACE,SLONE,WALLACE.SLONE@sakilacustomer.org,1,2006-02-14 22:04:37,Sokoto & Kebbi & Zam,Sokoto,Nigeria
563,2,KEN,PREWITT,KEN.PREWITT@sakilacustomer.org,1,2006-02-14 22:04:37,Bukarest,Bucuresti,Romania
564,2,BOB,PFEIFFER,BOB.PFEIFFER@sakilacustomer.org,1,2006-02-14 22:04:37,Shandong,Xintai,China
565,2,JAIME,NETTLES,JAIME.NETTLES@sakilacustomer.org,1,2006-02-14 22:04:37,Huanuco,Hunuco,Peru
566,1,CASEY,MENA,CASEY.MENA@sakilacustomer.org,1,2006-02-14 22:04:37,Tokat,Tokat,Turkey
567,2,ALFREDO,MCADAMS,ALFREDO.MCADAMS@sakilacustomer.org,1,2006-02-14 22:04:37,Moskova,Serpuhov,Russian Federation
568,2,ALBERTO,HENNING,ALBERTO.HENNING@sakilacustomer.org,1,2006-02-14 22:04:37,Anzotegui,Barcelona,Venezuela
569,2,DAVE,GARDINER,DAVE.GARDINER@sakilacustomer.org,1,2006-02-14 22:04:37,Sichuan,Leshan,China
570,2,IVAN,CROMWELL,IVAN.CROMWELL@sakilacustomer.org,1,2006-02-14 22:04:37,Coahuila de Zaragoza,Monclova,Mexico
571,2,JOHNNIE,CHISHOLM,JOHNNIE.CHISHOLM@sakilacustomer.org,1,2006-02-14 22:04:37,Mazowieckie,Plock,Poland
572,1,SIDNEY,BURLESON,SIDNEY.BURLESON@sakilacustomer.org,1,2006-02-14 22:04:37,Slaskie,Czestochowa,Poland
573,1,BYRON,BOX,BYRON.BOX@sakilacustomer.org,1,2006-02-14 22:04:37,Qaraghandy,Zhezqazghan,Kazakstan
574,2,JULIAN,VEST,JULIAN.VEST@sakilacustomer.org,1,2006-02-14 22:04:37,Tokyo-to,Akishima,Japan
575,2,ISAAC,OGLESBY,ISAAC.OGLESBY@sakilacustomer.org,1,2006-02-14 22:04:37,Morelos,Cuernavaca,Mexico
576,2,MORRIS,MCCARTER,MORRIS.MCCARTER@sakilacustomer.org,1,2006-02-14 22:04:37,Kaohsiung,Fengshan,Taiwan
577,2,CLIFTON,MALCOLM,CLIFTON.MALCOLM@sakilacustomer.org,1,2006-02-14 22:04:37,Taipei,Tanshui,Taiwan
578,2,WILLARD,LUMPKIN,WILLARD.LUMPKIN@sakilacustomer.org,1,2006-02-14 22:04:37,Campeche,Carmen,Mexico
579,2,DARYL,LARUE,DARYL.LARUE@sakilacustomer.org,1,2006-02-14 22:04:37,Ninawa,Mosul,Iraq
580,1,ROSS,GREY,ROSS.GREY@sakilacustomer.org,1,2006-02-14 22:04:37,Central Mindanao,Iligan,Philippines
581,1,VIRGIL,WOFFORD,VIRGIL.WOFFORD@sakilacustomer.org,1,2006-02-14 22:04:37,Guerrero,Jos Azueta,Mexico
582,2,ANDY,VANHORN,ANDY.VANHORN@sakilacustomer.org,1,2006-02-14 22:04:37,Hidalgo,Huejutla de Reyes,Mexico
583,1,MARSHALL,THORN,MARSHALL.THORN@sakilacustomer.org,1,2006-02-14 22:04:37,England,Southampton,United Kingdom
584,2,SALVADOR,TEEL,SALVADOR.TEEL@sakilacustomer.org,1,2006-02-14 22:04:37,Banjul,Banjul,Gambia
585,1,PERRY,SWAFFORD,PERRY.SWAFFORD@sakilacustomer.org,1,2006-02-14 22:04:37,Buenos Aires,Quilmes,Argentina
586,1,KIRK,STCLAIR,KIRK.STCLAIR@sakilacustomer.org,1,2006-02-14 22:04:37,Nantou,Tsaotun,Taiwan
587,1,SERGIO,STANFIELD,SERGIO.STANFIELD@sakilacustomer.org,1,2006-02-14 22:04:37,Guanajuato,Celaya,Mexico
588,1,MARION,OCAMPO,MARION.OCAMPO@sakilacustomer.org,1,2006-02-14 22:04:37,Shandong,Weifang,China
589,1,TRACY,HERRMANN,TRACY.HERRMANN@sakilacustomer.org,1,2006-02-14 22:04:37,Loja,Loja,Ecuador
590,2,SETH,HANNON,SETH.HANNON@sakilacustomer.org,1,2006-02-14 22:04:37,al-Manama,al-Manama,Bahrain
591,1,KENT,ARSENAULT,KENT.ARSENAULT@sakilacustomer.org,1,2006-02-14 22:04:37,Minas Gerais,Juiz de Fora,Brazil
592,1,TERRANCE,ROUSH,TERRANCE.ROUSH@sakilacustomer.org,0,2006-02-14 22:04:37,Fejr,Szkesfehrvr,Hungary
593,2,RENE,MCALISTER,RENE.MCALISTER@sakilacustomer.org,1,2006-02-14 22:04:37,California,Garden Grove,United States
594,1,EDUARDO,HIATT,EDUARDO.HIATT@sakilacustomer.org,1,2006-02-14 22:04:37,Inner Mongolia,Jining,China
595,1,TERRENCE,GUNDERSON,TERRENCE.GUNDERSON@sakilacustomer.org,1,2006-02-14 22:04:37,Liaoning,Jinzhou,China
